indicador,country,countryiso3code,year,value
GDP (current US$),IDA total,IDA,1982,388874.984426961
GDP (current US$),IDA total,IDA,1983,324677.508434342
GDP (current US$),IDA total,IDA,1984,298485.376603847
GDP (current US$),IDA total,IDA,1985,306476.879795753
GDP (current US$),IDA total,IDA,1986,301342.804065049
GDP (current US$),IDA total,IDA,1987,318718.103925962
GDP (current US$),IDA total,IDA,1988,325901.579704401
GDP (current US$),IDA total,IDA,1989,318312.310241293
GDP (current US$),IDA total,IDA,1990,342195.618186132
GDP (current US$),IDA total,IDA,1991,347321.743912124
GDP (current US$),IDA total,IDA,1992,335597.602619882
GDP (current US$),IDA total,IDA,1993,320003.192561394
GDP (current US$),IDA total,IDA,1994,309645.677115649
GDP (current US$),IDA total,IDA,1995,354487.693253554
GDP (current US$),IDA total,IDA,1996,389763.001865422
GDP (current US$),IDA total,IDA,1997,404078.891735735
GDP (current US$),IDA total,IDA,1998,409815.446414591
GDP (current US$),IDA total,IDA,1999,422915.473505007
GDP (current US$),IDA total,IDA,2000,472835.273132422
GDP (current US$),IDA total,IDA,2001,467693.968656869
GDP (current US$),IDA total,IDA,2002,503419.191734451
GDP (current US$),IDA total,IDA,2003,565332.194358254
GDP (current US$),IDA total,IDA,2004,662229.587466483
GDP (current US$),IDA total,IDA,2005,769482.461874839
GDP (current US$),IDA total,IDA,2006,926015.806840976
GDP (current US$),IDA total,IDA,2007,1084802.50998883
GDP (current US$),IDA total,IDA,2008,1300131.19888077
GDP (current US$),IDA total,IDA,2009,1279723.66453554
GDP (current US$),IDA total,IDA,2010,1469119.67266518
GDP (current US$),IDA total,IDA,2011,1664987.16132689
GDP (current US$),IDA total,IDA,2012,1794078.34520692
GDP (current US$),IDA total,IDA,2013,1973428.80162854
GDP (current US$),IDA total,IDA,2014,2112917.15158224
GDP (current US$),IDA total,IDA,2015,2102314.11224816
GDP (current US$),IDA total,IDA,2016,2039741.25414959
GDP (current US$),IDA total,IDA,2017,2107387.26994184
GDP (current US$),IDA total,IDA,2018,2231098.32474268
GDP (current US$),IDA total,IDA,2019,2320313.64814549
GDP (current US$),IDA total,IDA,2020,
GDP (current US$),Late-demographic dividend,LTE,1960,183150.660895465
GDP (current US$),Late-demographic dividend,LTE,1961,169124.074917568
GDP (current US$),Late-demographic dividend,LTE,1962,177434.203263158
GDP (current US$),Late-demographic dividend,LTE,1963,192307.123717288
GDP (current US$),Late-demographic dividend,LTE,1964,212141.767658993
GDP (current US$),Late-demographic dividend,LTE,1965,236617.311165898
GDP (current US$),Late-demographic dividend,LTE,1966,262726.379862741
GDP (current US$),Late-demographic dividend,LTE,1967,265403.186694891
GDP (current US$),Late-demographic dividend,LTE,1968,270926.7981267
GDP (current US$),Late-demographic dividend,LTE,1969,302764.187912322
GDP (current US$),Late-demographic dividend,LTE,1970,343951.951716947
GDP (current US$),Late-demographic dividend,LTE,1971,382967.978970538
GDP (current US$),Late-demographic dividend,LTE,1972,439474.680237095
GDP (current US$),Late-demographic dividend,LTE,1973,558357.494253498
GDP (current US$),Late-demographic dividend,LTE,1974,657573.326248559
GDP (current US$),Late-demographic dividend,LTE,1975,722613.729049345
GDP (current US$),Late-demographic dividend,LTE,1976,788427.473599191
GDP (current US$),Late-demographic dividend,LTE,1977,915212.566070638
GDP (current US$),Late-demographic dividend,LTE,1978,953544.177925613
GDP (current US$),Late-demographic dividend,LTE,1979,1139355.80385725
GDP (current US$),Late-demographic dividend,LTE,1980,1291503.62381193
GDP (current US$),Late-demographic dividend,LTE,1981,1369012.57711316
GDP (current US$),Late-demographic dividend,LTE,1982,1400681.83969867
GDP (current US$),Late-demographic dividend,LTE,1983,1294249.91853318
GDP (current US$),Late-demographic dividend,LTE,1984,1362710.47519977
GDP (current US$),Late-demographic dividend,LTE,1985,1456727.04882277
GDP (current US$),Late-demographic dividend,LTE,1986,1549301.31848879
GDP (current US$),Late-demographic dividend,LTE,1987,1633053.79293954
GDP (current US$),Late-demographic dividend,LTE,1988,1799046.42234228
GDP (current US$),Late-demographic dividend,LTE,1989,1906328.03694894
GDP (current US$),Late-demographic dividend,LTE,1990,2034408.44223045
GDP (current US$),Late-demographic dividend,LTE,1991,2240030.01495248
GDP (current US$),Late-demographic dividend,LTE,1992,2090656.24106301
GDP (current US$),Late-demographic dividend,LTE,1993,2168865.61924231
GDP (current US$),Late-demographic dividend,LTE,1994,2470238.31832989
GDP (current US$),Late-demographic dividend,LTE,1995,3017830.42184452
GDP (current US$),Late-demographic dividend,LTE,1996,3327862.31546188
GDP (current US$),Late-demographic dividend,LTE,1997,3484379.58320555
GDP (current US$),Late-demographic dividend,LTE,1998,3354123.56818806
GDP (current US$),Late-demographic dividend,LTE,1999,3098867.24861122
GDP (current US$),Late-demographic dividend,LTE,2000,3403054.68573095
GDP (current US$),Late-demographic dividend,LTE,2001,3517448.17400933
GDP (current US$),Late-demographic dividend,LTE,2002,3726385.88478905
GDP (current US$),Late-demographic dividend,LTE,2003,4246948.0611985
GDP (current US$),Late-demographic dividend,LTE,2004,5106203.68581268
GDP (current US$),Late-demographic dividend,LTE,2005,6163706.88503023
GDP (current US$),Late-demographic dividend,LTE,2006,7439481.72077601
GDP (current US$),Late-demographic dividend,LTE,2007,9373016.82717537
GDP (current US$),Late-demographic dividend,LTE,2008,11652615.3290091
GDP (current US$),Late-demographic dividend,LTE,2009,11261250.0396167
GDP (current US$),Late-demographic dividend,LTE,2010,13506370.2016025
GDP (current US$),Late-demographic dividend,LTE,2011,16458769.4159239
GDP (current US$),Late-demographic dividend,LTE,2012,17607169.1723356
GDP (current US$),Late-demographic dividend,LTE,2013,18977342.8185706
GDP (current US$),Late-demographic dividend,LTE,2014,19698463.7104509
GDP (current US$),Late-demographic dividend,LTE,2015,18471432.3079594
GDP (current US$),Late-demographic dividend,LTE,2016,18516557.7069748
GDP (current US$),Late-demographic dividend,LTE,2017,20547417.5146051
GDP (current US$),Late-demographic dividend,LTE,2018,22508844.559569
GDP (current US$),Late-demographic dividend,LTE,2019,22983532.4675086
GDP (current US$),Late-demographic dividend,LTE,2020,
GDP (current US$),Latin America & Caribbean,LCN,1960,81651.4792314594
GDP (current US$),Latin America & Caribbean,LCN,1961,86450.3217294784
GDP (current US$),Latin America & Caribbean,LCN,1962,98887.3591193286
GDP (current US$),Latin America & Caribbean,LCN,1963,99799.4266206109
GDP (current US$),Latin America & Caribbean,LCN,1964,111214.891178842
GDP (current US$),Latin America & Caribbean,LCN,1965,118563.293437015
GDP (current US$),Latin America & Caribbean,LCN,1966,130040.207765663
GDP (current US$),Latin America & Caribbean,LCN,1967,133466.326898198
GDP (current US$),Latin America & Caribbean,LCN,1968,143750.451136715
GDP (current US$),Latin America & Caribbean,LCN,1969,160979.527184745
GDP (current US$),Latin America & Caribbean,LCN,1970,175254.712858424
GDP (current US$),Latin America & Caribbean,LCN,1971,195820.349696881
GDP (current US$),Latin America & Caribbean,LCN,1972,219970.686846979
GDP (current US$),Latin America & Caribbean,LCN,1973,288103.828632951
GDP (current US$),Latin America & Caribbean,LCN,1974,374426.217124897
GDP (current US$),Latin America & Caribbean,LCN,1975,392082.486846258
GDP (current US$),Latin America & Caribbean,LCN,1976,435581.560699348
GDP (current US$),Latin America & Caribbean,LCN,1977,478739.495814935
GDP (current US$),Latin America & Caribbean,LCN,1978,543517.945232055
GDP (current US$),Latin America & Caribbean,LCN,1979,647980.343698133
GDP (current US$),Latin America & Caribbean,LCN,1980,780555.585349492
GDP (current US$),Latin America & Caribbean,LCN,1981,900089.097896237
GDP (current US$),Latin America & Caribbean,LCN,1982,839696.082486645
GDP (current US$),Latin America & Caribbean,LCN,1983,740176.346086883
GDP (current US$),Latin America & Caribbean,LCN,1984,747410.34855673
GDP (current US$),Latin America & Caribbean,LCN,1985,769881.894378126
GDP (current US$),Latin America & Caribbean,LCN,1986,775522.746945236
GDP (current US$),Latin America & Caribbean,LCN,1987,818695.798785853
GDP (current US$),Latin America & Caribbean,LCN,1988,923091.196020199
GDP (current US$),Latin America & Caribbean,LCN,1989,1007682.21895741
GDP (current US$),Latin America & Caribbean,LCN,1990,1179423.8272754
GDP (current US$),Latin America & Caribbean,LCN,1991,1450716.61569758
GDP (current US$),Latin America & Caribbean,LCN,1992,1371234.28517963
GDP (current US$),Latin America & Caribbean,LCN,1993,1576860.92422485
GDP (current US$),Latin America & Caribbean,LCN,1994,1802125.09621699
GDP (current US$),Latin America & Caribbean,LCN,1995,1921638.41722405
GDP (current US$),Latin America & Caribbean,LCN,1996,2079400.11865798
GDP (current US$),Latin America & Caribbean,LCN,1997,2279633.35715201
GDP (current US$),Latin America & Caribbean,LCN,1998,2300304.10923974
GDP (current US$),Latin America & Caribbean,LCN,1999,2075440.4662598
GDP (current US$),Latin America & Caribbean,LCN,2000,2292220.4693589
GDP (current US$),Latin America & Caribbean,LCN,2001,2242700.70040638
GDP (current US$),Latin America & Caribbean,LCN,2002,2012306.67048238
GDP (current US$),Latin America & Caribbean,LCN,2003,2055238.63002083
GDP (current US$),Latin America & Caribbean,LCN,2004,2368622.22084241
GDP (current US$),Latin America & Caribbean,LCN,2005,2864002.66532493
GDP (current US$),Latin America & Caribbean,LCN,2006,3356729.61133106
GDP (current US$),Latin America & Caribbean,LCN,2007,3954478.95547462
GDP (current US$),Latin America & Caribbean,LCN,2008,4595388.63245376
GDP (current US$),Latin America & Caribbean,LCN,2009,4319275.61614562
GDP (current US$),Latin America & Caribbean,LCN,2010,5354420.95807368
GDP (current US$),Latin America & Caribbean,LCN,2011,6087457.54072809
GDP (current US$),Latin America & Caribbean,LCN,2012,6150616.41722148
GDP (current US$),Latin America & Caribbean,LCN,2013,6301890.2986628
GDP (current US$),Latin America & Caribbean,LCN,2014,6425251.63777458
GDP (current US$),Latin America & Caribbean,LCN,2015,5529111.18066086
GDP (current US$),Latin America & Caribbean,LCN,2016,5398482.89024468
GDP (current US$),Latin America & Caribbean,LCN,2017,5995428.83631014
GDP (current US$),Latin America & Caribbean,LCN,2018,5823558.18203759
GDP (current US$),Latin America & Caribbean,LCN,2019,5733773.58215117
GDP (current US$),Latin America & Caribbean,LCN,2020,
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1960,73153.7381566434
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1961,76526.6141420284
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1962,87603.7139005372
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1963,88014.6499999321
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1964,98268.0861439224
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1965,105189.609504259
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1966,115239.096361558
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1967,118361.322250874
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1968,127916.461488582
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1969,142675.261346067
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1970,155226.365181832
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1971,172347.605941306
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1972,194969.494240987
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1973,254734.667786372
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1974,339408.326160051
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1975,364906.236112814
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1976,404287.30573124
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1977,441289.975573745
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1978,500564.125249609
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1979,592908.483785525
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1980,709844.972592231
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1981,819350.699770333
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1982,767568.369444803
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1983,677029.009556018
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1984,682618.305925804
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1985,705531.082576392
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1986,709054.945006129
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1987,744601.713477803
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1988,842387.306516665
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1989,920339.470909541
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1990,1083345.53902743
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1991,1344223.89218115
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1992,1251770.24537998
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1993,1448544.70171285
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1994,1658550.2121607
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1995,1755437.48065991
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1996,1902844.44780725
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1997,2085143.07858855
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1998,2099574.00153164
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,1999,1877278.38149208
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2000,2085517.97169378
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2001,2036341.75382721
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2002,1811639.61080486
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2003,1843492.15062999
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2004,2120975.94839317
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2005,2577944.61528402
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2006,3026668.20106838
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2007,3590490.31064333
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2008,4203544.10412659
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2009,3939461.78612944
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2010,4911339.90667779
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2011,5592263.15070769
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2012,5629206.749772
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2013,5755372.41643677
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2014,5891055.01808122
GDP (current US$),Latin America & Caribbean (excluding high income),LAC,2015,5006910.6158278
